127.0.0.1 - - [17/Jul/2024:11:25:57 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/lib/flexslider/jquery.flexslider.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/lib/imagesloaded/imagesloaded.pkgd.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/lib/wow/dist/wow.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/lib/smoothscroll.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/images/screenshots/landing.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/lib/simple-text-rotator/jquery.simple-text-rotator.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/lib/magnific-popup/dist/jquery.magnific-popup.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/js/plugins.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/images/screenshots/photography.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/images/screenshots/one_page.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/lib/components-font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/images/showcase_bg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /manifest.json HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:00 +0530] "GET /CRM/assets/images/favicons/favicon-32x32.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:16 +0530] "GET /CRM/login_register.jsp HTTP/1.1" 200 27163
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:16 +0530] "GET /CRM/assets/images/rp-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:16 +0530] "GET /CRM/assets/images/rp-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:16 +0530] "GET /CRM/assets/images/section-4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:26:16 +0530] "GET /manifest.json HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:27:01 +0530] "POST /CRM/RegistrationController HTTP/1.1" 200 27179
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:27:01 +0530] "GET /manifest.json HTTP/1.1" 404 764
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:28:10 +0530] "POST /CRM/LoginController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [17/Jul/2024:11:28:10 +0530] "GET /favicon.ico HTTP/1.1" 404 762
